date,fips,lat,lon,tmax,tmin,prcp,wind_speed,fmc,fire_size
2025-05-09,6087.0,37.012347,-122.007789,21.9,12.7,0.0,12.1,90.49573584427112,-6.9223323
2025-05-09,6089.0,40.760514,-122.043556,29.8,15.6,0.0,12.5,90.49573584427112,9.127618
2025-05-09,6091.0,39.576925,-120.521993,20.4,5.8,0.0,14.5,90.49573584427112,-2.241877
2025-05-09,6093.0,41.587986,-122.533287,27.4,8.5,0.0,15.0,90.49573584427112,-8.04542
2025-05-09,6095.0,38.267226,-121.939594,32.5,11.1,0.0,17.7,90.49573584427112,120.21348
2025-05-09,6097.0,38.525182,-122.92611,29.7,9.1,0.0,10.7,90.49573584427112,11.764046
2025-05-09,6099.0,37.562316,-121.002831,36.1,13.4,0.0,23.0,90.49573584427112,96.25457
2025-05-09,6101.0,39.03619,-121.70394,33.0,14.8,0.0,12.8,65.5,47.506493
2025-05-09,6103.0,40.126157,-122.232274,33.7,14.8,0.0,13.1,90.49573584427112,108.728905
2025-05-09,6105.0,40.647858,-123.114666,26.0,5.9,0.0,16.1,90.49573584427112,-7.329706
2025-05-09,6107.0,36.228834,-118.781055,29.5,17.0,0.0,12.5,90.49573584427112,25.312975
2025-05-09,6109.0,38.021434,-119.964733,22.2,10.4,0.0,18.5,90.49573584427112,8.348793
2025-05-09,6111.0,34.358748,-119.133145,30.9,18.1,0.0,11.3,90.49573584427112,6.076189
2025-05-09,6113.0,38.679609,-121.90275,32.6,14.6,0.0,14.1,90.49573584427112,59.835033
2025-05-09,6115.0,39.27013,-121.344259,30.1,14.1,0.0,11.1,90.49573584427112,27.77978
2025-05-10,6001.0,37.647139,-121.912488,26.2,12.3,0.0,14.0,52.0,-2.1952856
2025-05-10,6003.0,38.621783,-119.798352,18.9,6.9,0.0,23.2,90.49573584427112,1.8628036
2025-05-10,6005.0,38.443549,-120.653858,27.9,14.0,0.0,13.5,88.0,15.201908
2025-05-10,6007.0,39.665336,-121.603209,31.0,16.6,0.0,13.6,90.49573584427112,30.944674
2025-05-10,6009.0,38.191068,-120.554107,28.5,14.5,0.0,14.6,90.49573584427112,6.2903347
2025-05-10,6011.0,39.177739,-122.237563,33.4,16.5,0.0,24.8,210.0,82.40705
2025-05-10,6013.0,37.919479,-121.951543,27.1,9.5,0.0,16.6,90.49573584427112,6.5038905
2025-05-10,6015.0,41.749903,-123.980998,19.0,7.5,0.0,11.6,90.49573584427112,3.128232
2025-05-10,6017.0,38.785612,-120.534225,25.0,11.6,0.0,14.8,66.0,10.494988
2025-05-10,6019.0,36.761006,-119.655019,36.4,22.1,0.0,27.3,90.49573584427112,28.571178
2025-05-10,6021.0,39.602546,-122.4017,31.0,16.0,0.0,17.3,90.49573584427112,25.511988
2025-05-10,6023.0,40.706655,-123.926176,18.4,5.7,0.0,13.4,90.49573584427112,-3.7709727
2025-05-10,6025.0,33.040814,-115.3554,42.7,25.6,0.0,15.8,90.49573584427112,51.36811
2025-05-10,6027.0,36.56216,-117.404209,29.0,19.1,0.0,33.8,87.5,18.068325
2025-05-10,6029.0,35.346629,-118.729506,35.0,19.0,0.0,11.5,90.49573584427112,51.072144
2025-05-10,6031.0,36.072478,-119.81553,38.6,18.6,0.0,24.7,95.0,37.490894
2025-05-10,6033.0,39.108009,-122.745217,25.7,9.1,0.0,13.8,90.49573584427112,-1.666726
2025-05-10,6035.0,40.715287,-120.621223,20.5,6.0,0.0,27.4,90.49573584427112,0.39959693
2025-05-10,6037.0,34.196398,-118.261862,32.7,21.3,0.0,13.6,90.49573584427112,0.48451903
2025-05-10,6039.0,37.209821,-119.749802,32.4,19.2,0.0,15.6,90.49573584427112,17.263592
2025-05-10,6041.0,38.051367,-122.746396,23.3,8.3,0.0,19.0,90.49573584427112,-3.4354374
2025-05-10,6043.0,37.574343,-119.911721,29.9,16.6,0.0,14.9,90.49573584427112,10.637562
2025-05-10,6045.0,39.432388,-123.442881,22.3,5.4,0.0,16.6,90.49573584427112,-5.435668
2025-05-10,6047.0,37.194806,-120.722802,37.4,17.1,0.0,22.0,106.0,15.3572235
2025-05-10,6049.0,41.592918,-120.71837,22.6,10.1,0.0,29.0,90.49573584427112,8.392072
2025-05-10,6051.0,37.915836,-118.875167,19.3,7.9,0.0,29.0,90.49573584427112,0.7544711
2025-05-10,6053.0,36.240104,-121.315578,30.4,14.5,0.0,22.9,89.0,40.64366
2025-05-10,6055.0,38.5071,-122.325904,28.9,10.1,0.0,20.4,90.49573584427112,34.25925
2025-05-10,6057.0,39.297508,-120.771343,23.7,10.4,0.0,17.6,90.49573584427112,2.9908986
2025-05-10,6059.0,33.675687,-117.777207,29.5,18.7,0.0,14.9,92.33333333333331,7.6778693
2025-05-10,6061.0,39.062032,-120.722718,26.5,12.7,0.0,14.6,66.66666666666667,12.040069
2025-05-10,6063.0,39.992295,-120.824371,20.9,5.9,0.0,22.7,148.0,-1.6154733
2025-05-10,6065.0,33.729828,-116.002239,35.4,24.2,0.0,18.7,90.49573584427112,15.550591
2025-05-10,6067.0,38.450136,-121.344329,33.6,13.5,0.0,17.3,90.49573584427112,107.29177
2025-05-10,6069.0,36.611651,-121.085811,31.9,13.8,0.0,13.4,90.49573584427112,51.02239
2025-05-10,6071.0,34.856661,-116.181571,38.6,25.5,0.0,17.9,90.49573584427112,81.72177
2025-05-10,6073.0,33.023604,-116.776117,30.5,17.4,0.0,18.1,110.0,-3.3655772
2025-05-10,6075.0,37.727239,-123.032229,11.4,10.2,0.0,52.1,90.49573584427112,-0.7123285
2025-05-10,6077.0,37.934982,-121.272244,34.9,17.6,0.0,26.8,90.49573584427112,71.470795
2025-05-10,6079.0,35.388189,-120.448897,32.7,15.7,0.0,17.1,90.49573584427112,30.168268
2025-05-10,6081.0,37.414672,-122.371546,19.2,7.4,0.0,14.3,87.5,-0.8865421
2025-05-10,6083.0,34.536677,-120.038364,31.1,17.4,0.0,14.8,83.75,24.513256
2025-05-10,6085.0,37.221614,-121.68954,30.2,10.7,0.0,14.8,65.5,26.497278
2025-05-10,6087.0,37.012347,-122.007789,21.5,12.6,0.0,10.9,90.49573584427112,-2.7101665
2025-05-10,6089.0,40.760514,-122.043556,29.0,16.4,0.0,15.3,90.49573584427112,18.902752
2025-05-10,6091.0,39.576925,-120.521993,18.3,5.2,0.0,23.6,90.49573584427112,-0.19036181
2025-05-10,6093.0,41.587986,-122.533287,26.2,11.1,0.0,17.9,90.49573584427112,-9.054203
2025-05-10,6095.0,38.267226,-121.939594,29.0,10.7,0.0,21.1,90.49573584427112,51.28959
2025-05-10,6097.0,38.525182,-122.92611,27.6,8.3,0.0,16.3,90.49573584427112,1.5082414
2025-05-10,6099.0,37.562316,-121.002831,36.0,15.6,0.0,26.4,90.49573584427112,78.646385
2025-05-10,6101.0,39.03619,-121.70394,33.5,15.1,0.0,17.3,65.5,45.904316
2025-05-10,6103.0,40.126157,-122.232274,32.6,15.3,0.0,15.1,90.49573584427112,75.914444
2025-05-10,6105.0,40.647858,-123.114666,21.8,4.7,0.0,18.1,90.49573584427112,-2.3944778
2025-05-10,6107.0,36.228834,-118.781055,31.9,18.7,0.0,12.7,90.49573584427112,12.366933
2025-05-10,6109.0,38.021434,-119.964733,22.2,11.0,0.0,18.1,90.49573584427112,15.4482565
2025-05-10,6111.0,34.358748,-119.133145,30.0,20.0,0.0,12.1,90.49573584427112,8.820279
2025-05-10,6113.0,38.679609,-121.90275,33.3,15.4,0.0,22.6,90.49573584427112,95.75857
2025-05-10,6115.0,39.27013,-121.344259,29.6,16.1,0.0,11.6,90.49573584427112,33.220715
2025-05-11,6001.0,37.647139,-121.912488,18.5,10.3,0.0,23.1,52.0,5.729815
2025-05-11,6003.0,38.621783,-119.798352,13.5,4.0,0.0,40.0,90.49573584427112,-0.70913917
2025-05-11,6005.0,38.443549,-120.653858,20.9,6.9,0.0,17.4,88.0,10.9711485
2025-05-11,6007.0,39.665336,-121.603209,25.7,11.4,0.0,26.3,90.49573584427112,11.986839
2025-05-11,6009.0,38.191068,-120.554107,22.2,7.6,0.0,17.0,90.49573584427112,2.288551
2025-05-11,6011.0,39.177739,-122.237563,25.0,13.4,0.0,32.2,210.0,-4.7692695
2025-05-11,6013.0,37.919479,-121.951543,18.5,7.3,0.0,21.5,90.49573584427112,-1.1024326
2025-05-11,6015.0,41.749903,-123.980998,13.3,4.6,0.3,15.5,90.49573584427112,-1.1100283
2025-05-11,6017.0,38.785612,-120.534225,17.4,5.0,0.0,18.3,66.0,-0.40966552
2025-05-11,6019.0,36.761006,-119.655019,31.0,19.5,0.0,28.3,90.49573584427112,1.413039
2025-05-11,6021.0,39.602546,-122.4017,26.1,10.6,0.0,19.4,90.49573584427112,7.782447
2025-05-11,6023.0,40.706655,-123.926176,12.8,3.1,0.0,14.4,90.49573584427112,-2.7731376
2025-05-11,6025.0,33.040814,-115.3554,41.1,25.3,0.0,24.9,90.49573584427112,45.08862
2025-05-11,6027.0,36.56216,-117.404209,27.8,18.9,0.0,45.9,87.5,36.473972
2025-05-11,6029.0,35.346629,-118.729506,29.7,17.3,0.0,20.3,90.49573584427112,19.805063
2025-05-11,6031.0,36.072478,-119.81553,32.7,17.8,0.0,27.2,95.0,7.176584
2025-05-11,6033.0,39.108009,-122.745217,16.9,3.2,0.0,21.3,90.49573584427112,1.3003759
2025-05-11,6035.0,40.715287,-120.621223,13.5,1.2,0.0,39.5,90.49573584427112,-0.9271586
2025-05-11,6037.0,34.196398,-118.261862,27.5,17.8,0.0,14.5,90.49573584427112,-2.4123154
2025-05-11,6039.0,37.209821,-119.749802,26.6,15.0,0.0,17.6,90.49573584427112,25.1987
2025-05-11,6041.0,38.051367,-122.746396,17.1,8.5,0.0,20.2,90.49573584427112,1.692431
2025-05-11,6043.0,37.574343,-119.911721,24.0,12.6,0.0,15.1,90.49573584427112,3.4986858
2025-05-11,6045.0,39.432388,-123.442881,16.3,4.1,0.0,18.4,90.49573584427112,1.6048789
2025-05-11,6047.0,37.194806,-120.722802,30.3,12.6,0.0,25.2,106.0,-0.0070691556
2025-05-11,6049.0,41.592918,-120.71837,15.1,5.8,0.0,44.7,90.49573584427112,-1.7702402
2025-05-11,6051.0,37.915836,-118.875167,15.0,4.2,0.0,34.0,90.49573584427112,-0.024988033
2025-05-11,6053.0,36.240104,-121.315578,24.2,8.8,0.0,27.8,89.0,7.002474
2025-05-11,6055.0,38.5071,-122.325904,20.3,5.6,0.0,24.7,90.49573584427112,-3.7303283
2025-05-11,6057.0,39.297508,-120.771343,16.1,2.9,0.0,26.3,90.49573584427112,2.6820817
2025-05-11,6059.0,33.675687,-117.777207,22.9,17.2,0.0,17.3,92.33333333333331,2.6477237
2025-05-11,6061.0,39.062032,-120.722718,18.8,5.9,0.0,20.1,66.66666666666667,-4.9674916
2025-05-11,6063.0,39.992295,-120.824371,13.4,0.7,0.0,31.6,148.0,-0.78110087
2025-05-11,6065.0,33.729828,-116.002239,32.1,23.6,0.0,18.6,90.49573584427112,35.909027
2025-05-11,6067.0,38.450136,-121.344329,25.4,12.3,0.0,21.0,90.49573584427112,-4.3227363
2025-05-11,6069.0,36.611651,-121.085811,24.5,7.4,0.0,17.3,90.49573584427112,10.244537
2025-05-11,6071.0,34.856661,-116.181571,37.9,26.1,0.0,35.3,90.49573584427112,90.08282
2025-05-11,6073.0,33.023604,-116.776117,26.8,14.2,0.0,15.4,110.0,-4.22026
2025-05-11,6075.0,37.727239,-123.032229,11.6,10.6,0.0,44.5,90.49573584427112,-4.171644
2025-05-11,6077.0,37.934982,-121.272244,25.6,13.1,0.0,26.7,90.49573584427112,13.813577
2025-05-11,6079.0,35.388189,-120.448897,26.5,11.2,0.0,16.6,90.49573584427112,26.710575
2025-05-11,6081.0,37.414672,-122.371546,16.6,7.8,0.0,12.3,87.5,0.06663244
2025-05-11,6083.0,34.536677,-120.038364,26.8,11.7,0.0,27.9,83.75,24.858421
2025-05-11,6085.0,37.221614,-121.68954,23.3,7.3,0.0,18.1,65.5,9.230089
2025-05-11,6087.0,37.012347,-122.007789,19.5,10.9,0.0,29.7,90.49573584427112,-0.2913167
2025-05-11,6089.0,40.760514,-122.043556,21.9,9.9,0.0,26.6,90.49573584427112,-17.99506
2025-05-11,6091.0,39.576925,-120.521993,11.3,-0.1,0.0,38.0,90.49573584427112,-0.40679547
2025-05-11,6093.0,41.587986,-122.533287,19.2,7.5,0.0,39.5,90.49573584427112,1.842617
2025-05-11,6095.0,38.267226,-121.939594,22.8,10.2,0.0,26.3,90.49573584427112,9.963325
2025-05-11,6097.0,38.525182,-122.92611,17.6,5.3,0.0,21.0,90.49573584427112,-0.03470309
2025-05-11,6099.0,37.562316,-121.002831,28.5,11.2,0.0,31.0,90.49573584427112,5.218447
2025-05-11,6101.0,39.03619,-121.70394,26.3,11.7,0.0,28.7,65.5,-6.890742
2025-05-11,6103.0,40.126157,-122.232274,27.2,12.0,0.0,32.8,90.49573584427112,-0.76032215
2025-05-11,6105.0,40.647858,-123.114666,13.0,-1.4,0.0,20.6,90.49573584427112,2.5143406
2025-05-11,6107.0,36.228834,-118.781055,25.9,15.6,0.0,12.3,90.49573584427112,17.67667
2025-05-11,6109.0,38.021434,-119.964733,16.2,6.3,0.0,21.5,90.49573584427112,1.7114393
2025-05-11,6111.0,34.358748,-119.133145,21.8,14.6,0.0,10.8,90.49573584427112,10.951591
2025-05-11,6113.0,38.679609,-121.90275,25.4,10.5,0.0,31.9,90.49573584427112,-1.7259959
2025-05-11,6115.0,39.27013,-121.344259,23.7,9.6,0.0,23.3,90.49573584427112,1.2529793
2025-05-12,6001.0,37.647139,-121.912488,20.0,8.8,0.0,26.3,52.0,1.762529
2025-05-12,6003.0,38.621783,-119.798352,11.8,1.4,0.0,38.2,90.49573584427112,-1.7091739
2025-05-12,6005.0,38.443549,-120.653858,18.4,5.3,0.0,22.0,88.0,8.2137165
2025-05-12,6007.0,39.665336,-121.603209,18.0,7.9,0.0,24.5,90.49573584427112,-1.7695949
2025-05-12,6009.0,38.191068,-120.554107,20.1,5.5,0.0,15.0,90.49573584427112,-0.57316226
2025-05-12,6011.0,39.177739,-122.237563,19.0,8.1,0.0,30.4,210.0,4.1977344
2025-05-12,6013.0,37.919479,-121.951543,18.6,6.1,0.0,26.9,90.49573584427112,-2.8913858
2025-05-12,6015.0,41.749903,-123.980998,7.4,5.4,9.3,9.8,90.49573584427112,-4.5274477
2025-05-12,6017.0,38.785612,-120.534225,14.3,3.4,0.3,21.0,66.0,-3.712695
2025-05-12,6019.0,36.761006,-119.655019,27.3,14.5,0.0,26.3,90.49573584427112,7.445784
2025-05-12,6021.0,39.602546,-122.4017,17.7,6.6,0.0,16.2,90.49573584427112,-2.7144363
2025-05-12,6023.0,40.706655,-123.926176,5.9,3.9,5.7,12.7,90.49573584427112,-1.469232
2025-05-12,6025.0,33.040814,-115.3554,36.2,20.6,0.0,34.4,90.49573584427112,37.754772
2025-05-12,6027.0,36.56216,-117.404209,25.1,13.7,0.0,47.8,87.5,17.989618
2025-05-12,6029.0,35.346629,-118.729506,26.0,12.6,0.0,22.9,90.49573584427112,-13.372747
2025-05-12,6031.0,36.072478,-119.81553,28.8,12.6,0.0,35.6,95.0,7.9479933
2025-05-12,6033.0,39.108009,-122.745217,7.8,2.0,0.9,12.3,90.49573584427112,-0.44500127
2025-05-12,6035.0,40.715287,-120.621223,10.5,-3.1,0.6,36.5,90.49573584427112,0.76866627
2025-05-12,6037.0,34.196398,-118.261862,22.3,12.9,0.0,14.8,90.49573584427112,-12.617143
2025-05-12,6039.0,37.209821,-119.749802,23.2,10.3,0.0,15.6,90.49573584427112,2.3156264
2025-05-12,6041.0,38.051367,-122.746396,14.9,6.7,0.3,19.5,90.49573584427112,-0.06797084
2025-05-12,6043.0,37.574343,-119.911721,20.4,7.8,0.0,15.0,90.49573584427112,-3.2900684
2025-05-12,6045.0,39.432388,-123.442881,10.4,5.2,1.2,15.4,90.49573584427112,-2.209397
2025-05-12,6047.0,37.194806,-120.722802,26.3,8.7,0.0,33.3,106.0,25.927824
2025-05-12,6049.0,41.592918,-120.71837,11.7,1.3,0.6,40.6,90.49573584427112,-2.2844667
2025-05-12,6051.0,37.915836,-118.875167,13.9,1.7,0.0,33.2,90.49573584427112,-3.2010055
2025-05-12,6053.0,36.240104,-121.315578,21.7,6.9,0.0,19.6,89.0,5.127039
2025-05-12,6055.0,38.5071,-122.325904,13.1,3.9,0.0,21.7,90.49573584427112,-0.8829104
2025-05-12,6057.0,39.297508,-120.771343,12.6,1.2,2.1,25.5,90.49573584427112,-1.1061531
2025-05-12,6059.0,33.675687,-117.777207,20.4,15.5,0.0,21.7,92.33333333333331,14.007316
2025-05-12,6061.0,39.062032,-120.722718,15.5,4.3,1.2,19.4,66.66666666666667,-3.9040058
2025-05-12,6063.0,39.992295,-120.824371,9.7,-4.0,0.9,29.8,148.0,1.7192768
2025-05-12,6065.0,33.729828,-116.002239,28.2,18.4,0.0,20.1,90.49573584427112,-10.723677
2025-05-12,6067.0,38.450136,-121.344329,23.6,8.0,0.0,23.6,90.49573584427112,-2.128771
2025-05-12,6069.0,36.611651,-121.085811,20.0,5.2,0.0,22.1,90.49573584427112,7.217176
2025-05-12,6071.0,34.856661,-116.181571,33.8,21.8,0.0,25.5,90.49573584427112,60.086018
2025-05-12,6073.0,33.023604,-116.776117,20.3,9.1,0.0,17.6,110.0,-4.894102
2025-05-12,6075.0,37.727239,-123.032229,11.6,10.9,0.0,24.0,90.49573584427112,-5.232072
2025-05-12,6077.0,37.934982,-121.272244,24.7,10.7,0.0,32.4,90.49573584427112,19.938805
2025-05-12,6079.0,35.388189,-120.448897,21.5,6.6,0.0,21.6,90.49573584427112,-6.403137
2025-05-12,6081.0,37.414672,-122.371546,15.9,6.8,0.0,22.5,87.5,0.8096674
2025-05-12,6083.0,34.536677,-120.038364,21.4,7.5,0.0,19.3,83.75,-1.5822624
2025-05-12,6085.0,37.221614,-121.68954,19.0,5.7,0.0,21.0,65.5,3.8595107
2025-05-12,6087.0,37.012347,-122.007789,15.0,9.7,0.0,17.6,90.49573584427112,0.21323045
2025-05-12,6089.0,40.760514,-122.043556,12.6,4.9,1.8,28.6,90.49573584427112,6.765271
2025-05-12,6091.0,39.576925,-120.521993,8.8,-1.8,0.6,37.7,90.49573584427112,2.5928454
2025-05-12,6093.0,41.587986,-122.533287,14.1,4.1,0.3,29.1,90.49573584427112,-3.329148
2025-05-12,6095.0,38.267226,-121.939594,19.5,6.8,0.0,27.5,90.49573584427112,2.664854
2025-05-12,6097.0,38.525182,-122.92611,13.5,3.5,0.3,19.9,90.49573584427112,-0.44579288
2025-05-12,6099.0,37.562316,-121.002831,27.5,7.7,0.0,18.3,90.49573584427112,44.220345
2025-05-12,6101.0,39.03619,-121.70394,20.1,7.8,0.0,33.7,65.5,-4.700209
2025-05-12,6103.0,40.126157,-122.232274,19.6,7.7,0.0,26.8,90.49573584427112,2.640555
2025-05-12,6105.0,40.647858,-123.114666,1.5,-2.1,2.4,7.3,90.49573584427112,2.708934
2025-05-12,6107.0,36.228834,-118.781055,22.5,9.6,0.0,9.5,90.49573584427112,-6.4334087
2025-05-12,6109.0,38.021434,-119.964733,13.4,2.4,0.0,24.7,90.49573584427112,-2.3639815
2025-05-12,6111.0,34.358748,-119.133145,19.5,12.8,0.0,13.3,90.49573584427112,6.74581
2025-05-12,6113.0,38.679609,-121.90275,19.6,7.4,0.0,32.1,90.49573584427112,0.33139724
2025-05-12,6115.0,39.27013,-121.344259,20.3,7.2,0.3,21.4,90.49573584427112,-0.060038384
2025-05-13,6001.0,37.647139,-121.912488,17.1,8.4,0.0,23.0,52.0,3.612896
2025-05-13,6003.0,38.621783,-119.798352,1.7,-4.7,2.7,22.1,90.49573584427112,2.5802872
2025-05-13,6005.0,38.443549,-120.653858,13.8,6.1,0.6,14.5,88.0,7.533216
2025-05-13,6007.0,39.665336,-121.603209,16.8,6.2,1.8,16.2,90.49573584427112,-1.40826
2025-05-13,6009.0,38.191068,-120.554107,12.8,6.6,1.8,11.6,90.49573584427112,-3.56058
2025-05-13,6011.0,39.177739,-122.237563,19.0,6.3,0.0,30.0,210.0,-5.0258265
2025-05-13,6013.0,37.919479,-121.951543,16.1,5.2,0.0,23.3,90.49573584427112,0.2931399
2025-05-13,6015.0,41.749903,-123.980998,7.7,5.4,6.6,6.5,90.49573584427112,-4.687398
2025-05-13,6017.0,38.785612,-120.534225,9.9,2.2,3.6,15.3,66.0,-0.10805531
2025-05-13,6019.0,36.761006,-119.655019,17.5,11.9,4.8,21.7,90.49573584427112,-8.0743
2025-05-13,6021.0,39.602546,-122.4017,18.0,4.4,1.2,14.1,90.49573584427112,-3.1217566
2025-05-13,6023.0,40.706655,-123.926176,6.1,3.6,2.7,11.7,90.49573584427112,-0.7216872
2025-05-13,6025.0,33.040814,-115.3554,29.6,16.6,0.0,35.5,90.49573584427112,-4.0238457
2025-05-13,6027.0,36.56216,-117.404209,18.1,8.6,0.0,65.7,87.5,-0.4471499
2025-05-13,6029.0,35.346629,-118.729506,16.3,9.5,0.6,18.7,90.49573584427112,-5.839033
2025-05-13,6031.0,36.072478,-119.81553,18.8,12.4,1.5,22.6,95.0,-6.003271
2025-05-13,6033.0,39.108009,-122.745217,8.1,2.2,0.6,14.6,90.49573584427112,0.45931926
2025-05-13,6035.0,40.715287,-120.621223,6.8,-3.8,0.3,25.0,90.49573584427112,0.07227214
2025-05-13,6037.0,34.196398,-118.261862,13.9,8.9,0.0,17.7,90.49573584427112,-2.5328577
2025-05-13,6039.0,37.209821,-119.749802,14.8,7.5,3.0,6.7,90.49573584427112,-0.29308864
2025-05-13,6041.0,38.051367,-122.746396,14.8,6.6,0.3,20.3,90.49573584427112,-1.1105924
2025-05-13,6043.0,37.574343,-119.911721,9.3,5.1,4.2,7.3,90.49573584427112,-2.5410776
2025-05-13,6045.0,39.432388,-123.442881,11.7,4.8,1.2,13.4,90.49573584427112,-1.2768604
2025-05-13,6047.0,37.194806,-120.722802,18.0,9.6,0.3,17.3,106.0,3.576403
2025-05-13,6049.0,41.592918,-120.71837,10.2,0.2,0.3,34.8,90.49573584427112,-1.8560954
2025-05-13,6051.0,37.915836,-118.875167,6.4,-2.8,0.0,29.5,90.49573584427112,-0.30900973
2025-05-13,6053.0,36.240104,-121.315578,16.4,6.9,1.2,17.8,89.0,7.527638
2025-05-13,6055.0,38.5071,-122.325904,14.4,3.3,0.3,19.5,90.49573584427112,-0.12916028
